Energy_keV;Total_attenuation
1.479264955037143636e+01;9.360814909177560261e-02
1.492297667144532980e+01;1.026796243015118820e-01
1.505330379251922501e+01;9.978434271413715029e-02
1.518363091359312200e+01;9.345169076491932625e-02
1.531395803466701722e+01;1.163705210640623988e-01
1.544428515574091243e+01;1.122385317976557217e-01
1.557461227681480942e+01;1.234304195348400052e-01
1.570493939788870286e+01;1.342802989723189955e-01
1.583526651896259629e+01;1.394509748926072434e-01
1.596559364003649151e+01;1.407067032934348205e-01
1.609592076111038494e+01;1.313498218171011700e-01
1.622624788218428193e+01;1.291735085646066317e-01
1.635657500325817892e+01;1.277224296222561617e-01
1.648690212433207591e+01;1.037180422066380919e-01
1.661722924540596935e+01;8.387919439911174779e-02
1.674755636647986634e+01;8.186972522927009333e-02
1.687788348755375978e+01;7.567125374420469175e-02
1.700821060862765677e+01;7.168327719702356771e-02
1.713853772970155376e+01;6.122043588453082719e-02
1.726886485077544720e+01;5.649264851058883458e-02
1.739919197184934063e+01;4.086385078259863191e-02
1.752951909292323762e+01;2.935139917276226307e-02
1.765984621399713106e+01;3.139588994068698291e-02
1.779017333507102450e+01;2.898812551473648261e-02
1.792050045614492149e+01;1.826486932279957481e-02
1.805082757721881492e+01;2.327803652330307296e-02
1.818115469829271547e+01;8.002798684416508046e-03
1.831148181936661246e+01;3.550451676101376314e-03
1.844180894044050945e+01;2.604494609736033098e-03
1.857213606151440288e+01;4.094177783674887196e-03
1.870246318258829632e+01;9.548479022310540909e-03
1.883279030366219331e+01;-1.906058174433627236e-03
1.896311742473609030e+01;-4.188832533498054733e-03
1.909344454580998374e+01;3.781614454449704846e-03
1.922377166688387717e+01;2.205552489860158893e-02
1.935409878795777416e+01;1.570135443523498417e-02
1.948442590903166760e+01;2.100134531700470486e-02
1.961475303010556104e+01;3.509095263640019113e-02
1.974508015117945448e+01;2.335266604979718830e-02
1.987540727225335502e+01;3.243102227322065129e-02
2.000573439332725201e+01;4.936252925334094072e-02
2.013606151440114900e+01;6.175701762331803346e-02
2.026638863547504599e+01;5.920052964532839662e-02
2.039671575654894298e+01;6.444064585451150795e-02
2.052704287762283286e+01;6.505105484674623961e-02
2.065736999869672985e+01;6.728151613495313155e-02
2.078769711977062329e+01;7.272605923551286877e-02
2.091802424084451673e+01;6.727627759103392557e-02
2.104835136191841372e+01;6.241625576800845232e-02
2.117867848299230715e+01;5.694042378180909358e-02
2.130900560406620059e+01;5.634584674875462579e-02
2.143933272514009758e+01;6.010872549006859161e-02
2.156965984621399812e+01;5.557706824311257204e-02
2.169998696728789511e+01;5.555813931721660659e-02
2.183031408836179210e+01;4.519736400489382522e-02
2.196064120943568909e+01;5.507471700988109120e-02
2.209096833050958253e+01;5.077169323016525460e-02
2.222129545158347597e+01;3.838495478390811788e-02
2.235162257265736940e+01;4.768064664702264394e-02
2.248194969373126639e+01;3.838935723167191671e-02
2.261227681480515983e+01;2.925674773369828577e-02
2.274260393587905327e+01;3.034858721827950190e-02
2.287293105695294670e+01;3.702637772115170700e-02
2.300325817802684014e+01;2.921032496771131318e-02
2.313358529910074068e+01;1.897942092972233069e-02
2.326391242017463767e+01;1.865479213240131898e-02
2.339423954124853466e+01;2.446261062310436246e-02
2.352456666232243521e+01;2.499465982737302666e-02
2.365489378339632864e+01;1.893962342507873528e-02
2.378522090447022208e+01;2.427617589515274760e-02
2.391554802554411907e+01;1.707265560833581830e-02
2.404587514661801251e+01;2.845156302743959142e-02
