Energy_keV;Total_attenuation
1.453199530822364238e+01;4.066390092575885434e-02
1.466232242929753937e+01;4.452360206674423060e-02
1.479264955037143636e+01;6.410729364001786779e-02
1.492297667144532980e+01;6.698732458105771670e-02
1.505330379251922501e+01;5.825165071566013042e-02
1.518363091359312200e+01;5.817620035710058951e-02
1.531395803466701722e+01;6.759445022253779412e-02
1.544428515574091243e+01;7.429860606136025336e-02
1.557461227681480942e+01;8.072737024760738567e-02
1.570493939788870286e+01;8.464009259182136979e-02
1.583526651896259629e+01;8.224693263275335842e-02
1.596559364003649151e+01;7.874952215723282634e-02
1.609592076111038494e+01;7.339477606457599224e-02
1.622624788218428193e+01;6.901761854124272011e-02
1.635657500325817892e+01;7.153789628045836846e-02
1.648690212433207591e+01;6.477470817179542539e-02
1.661722924540596935e+01;4.947845466969261197e-02
1.674755636647986634e+01;4.474447907742823416e-02
1.687788348755375978e+01;4.707586456141271691e-02
1.700821060862765677e+01;5.001406814825857389e-02
1.713853772970155376e+01;4.686955773136926989e-02
1.726886485077544720e+01;4.812727984977561296e-02
1.739919197184934063e+01;2.324758375672007424e-02
1.752951909292323762e+01;1.231174479754237189e-02
1.765984621399713106e+01;1.195399520129017054e-02
1.779017333507102450e+01;4.162481950954398553e-03
1.792050045614492149e+01;1.996591095594539914e-03
1.805082757721881492e+01;-2.387310200273121130e-04
1.818115469829271547e+01;-4.053267948069027952e-03
1.831148181936661246e+01;-6.368421890876609440e-03
1.844180894044050945e+01;-1.171609123194678609e-02
1.857213606151440288e+01;-1.233525847189366996e-02
1.870246318258829632e+01;-1.307935936936453075e-02
1.883279030366219331e+01;-1.076434977273373235e-02
1.896311742473609030e+01;-1.207807745898341117e-03
1.909344454580998374e+01;5.820926740084239256e-03
1.922377166688387717e+01;1.891399538158615445e-02
1.935409878795777416e+01;1.417560167916176971e-02
1.948442590903166760e+01;2.072215726030750618e-02
1.961475303010556104e+01;2.068176627337878909e-02
1.974508015117945448e+01;1.628629651547295817e-02
1.987540727225335502e+01;1.482490812768481880e-02
2.000573439332725201e+01;3.162738277813054166e-02
2.013606151440114900e+01;4.161110063710075219e-02
2.026638863547504599e+01;4.282295620438859862e-02
2.039671575654894298e+01;5.511396920365057434e-02
2.052704287762283286e+01;5.090835103221540148e-02
2.065736999869672985e+01;5.074391583585450421e-02
2.078769711977062329e+01;5.423058273658827588e-02
2.091802424084451673e+01;5.088224175167873481e-02
2.104835136191841372e+01;5.157608126811287497e-02
2.117867848299230715e+01;4.624051172624508987e-02
2.130900560406620059e+01;4.805010195305349507e-02
2.143933272514009758e+01;4.250004480192211276e-02
2.156965984621399812e+01;2.957871474341385726e-02
2.169998696728789511e+01;3.073937460125852547e-02
2.183031408836179210e+01;2.271020770051368834e-02
2.196064120943568909e+01;3.215661609992481046e-02
2.209096833050958253e+01;2.617816972049825941e-02
