Energy_keV;Total_attenuation
1.479264955037143636e+01;1.368960548522696330e-01
1.492297667144532980e+01;1.360936945452102809e-01
1.505330379251922501e+01;1.494680589215356126e-01
1.518363091359312200e+01;1.480374121773615770e-01
1.531395803466701722e+01;1.473046898911306579e-01
1.544428515574091243e+01;1.527791853411225587e-01
1.557461227681480942e+01;1.476477673250082556e-01
1.570493939788870286e+01;1.505056880170057010e-01
1.583526651896259629e+01;1.507597042525488373e-01
1.596559364003649151e+01;1.633380027009957436e-01
1.609592076111038494e+01;1.643851613932579003e-01
1.622624788218428193e+01;1.553121684334342611e-01
1.635657500325817892e+01;1.556277725911441034e-01
1.648690212433207591e+01;1.428676657947628159e-01
1.661722924540596935e+01;1.533307585361655123e-01
1.674755636647986634e+01;1.651587491257904272e-01
1.687788348755375978e+01;1.649081220346132193e-01
1.700821060862765677e+01;1.652993470277000776e-01
1.713853772970155376e+01;1.649121234079261866e-01
1.726886485077544720e+01;1.580684227018655519e-01
1.739919197184934063e+01;1.492830102699016226e-01
1.752951909292323762e+01;1.516712086897023248e-01
1.765984621399713106e+01;1.481669942992580591e-01
1.779017333507102450e+01;1.524145535630415105e-01
1.792050045614492149e+01;1.590122955255798276e-01
1.805082757721881492e+01;1.561015760561746679e-01
1.818115469829271547e+01;1.536564813505038318e-01
1.831148181936661246e+01;1.537931307933072811e-01
1.844180894044050945e+01;1.549053044713941951e-01
1.857213606151440288e+01;1.340412426049901462e-01
1.870246318258829632e+01;1.250877425023830813e-01
1.883279030366219331e+01;1.259077018423389593e-01
1.896311742473609030e+01;1.260780321230484946e-01
1.909344454580998374e+01;1.254914575194340520e-01
1.922377166688387717e+01;1.219120993433169958e-01
1.935409878795777416e+01;1.201977117632823527e-01
1.948442590903166760e+01;1.187161692808438723e-01
1.961475303010556104e+01;1.077495522099487790e-01
1.974508015117945448e+01;1.035635942352639421e-01
1.987540727225335502e+01;1.011373101636869609e-01
2.000573439332725201e+01;1.102826648657415920e-01
2.013606151440114900e+01;1.086725277779387183e-01
2.026638863547504599e+01;1.001540446198649903e-01
2.039671575654894298e+01;1.028273117313544677e-01
2.052704287762283286e+01;1.013356255655780691e-01
2.065736999869672985e+01;9.355450804364233430e-02
2.078769711977062329e+01;9.563702553829933617e-02
2.091802424084451673e+01;9.562553260640181685e-02
2.104835136191841372e+01;9.037032076514904533e-02
2.117867848299230715e+01;1.009205690480300815e-01
2.130900560406620059e+01;1.059843220163520228e-01
2.143933272514009758e+01;1.015742468741038934e-01
2.156965984621399812e+01;1.004817373328182051e-01
2.169998696728789511e+01;9.769789403399491146e-02
2.183031408836179210e+01;9.570347397578921056e-02
2.196064120943568909e+01;9.002222270040322050e-02
2.209096833050958253e+01;9.476430594818860409e-02
2.222129545158347597e+01;9.849277047868998380e-02
2.235162257265736940e+01;9.286875103279269850e-02
2.248194969373126639e+01;9.847149786095986401e-02
2.261227681480515983e+01;8.950406615930917020e-02
2.274260393587905327e+01;8.840240472299293328e-02
2.287293105695294670e+01;9.369040154813886023e-02
2.300325817802684014e+01;9.405342432494523397e-02
2.313358529910074068e+01;8.845302218334730182e-02
2.326391242017463767e+01;8.456079164260323078e-02
2.339423954124853466e+01;8.178538965650558601e-02
2.352456666232243521e+01;8.403243753451321296e-02
2.365489378339632864e+01;8.869234490849134400e-02
2.378522090447022208e+01;8.830335248105009027e-02
2.391554802554411907e+01;8.752873687019267768e-02
2.404587514661801251e+01;9.828828742960522835e-02
2.417620226769190594e+01;1.026576215260699698e-01
2.430652938876579938e+01;1.076482638889197097e-01
2.443685650983969637e+01;1.106436314770198742e-01
2.456718363091358981e+01;1.109541407279338171e-01
2.469751075198748325e+01;1.012676574225379877e-01
2.482783787306138024e+01;1.056858514624169909e-01
2.495816499413528078e+01;1.059205530816953317e-01
2.508849211520917777e+01;1.032578978596824654e-01
2.521881923628307476e+01;1.133460093031781885e-01
2.534914635735696820e+01;1.131441672225913936e-01
2.547947347843086163e+01;1.167955263762195522e-01
2.560980059950475862e+01;1.096047228433318088e-01
2.574012772057865206e+01;1.125096114790581081e-01
2.587045484165254550e+01;1.243307244685727952e-01
2.600078196272644249e+01;1.299133236407360725e-01
2.613110908380033592e+01;1.342952202988007548e-01
2.626143620487422936e+01;1.331698701906797733e-01
2.639176332594812990e+01;1.398122972899811522e-01
2.652209044702202689e+01;1.432659688994553926e-01
2.665241756809592388e+01;1.408269414347906034e-01
2.678274468916982087e+01;1.416300490737555373e-01
2.691307181024371786e+01;1.453311756088767337e-01
2.704339893131761130e+01;1.402997085447804937e-01
2.717372605239150474e+01;1.368674257468269206e-01
2.730405317346539817e+01;1.443355686388870796e-01
2.743438029453929516e+01;1.348342226272043476e-01
2.756470741561318505e+01;1.441791660472998837e-01
2.769503453668708204e+01;1.456909278767530569e-01
2.782536165776097548e+01;1.351991859688413400e-01
2.795568877883486891e+01;1.296273124355362405e-01
2.808601589990876946e+01;1.234121325125542984e-01
2.821634302098266645e+01;1.273925703927887010e-01
2.834667014205656344e+01;1.225540627684688078e-01
2.847699726313046042e+01;1.185978471193059880e-01
2.860732438420435741e+01;1.110076771410787588e-01
2.873765150527825085e+01;1.052605814715564386e-01
2.886797862635214784e+01;1.062411571093844070e-01
2.899830574742604128e+01;1.019726051731182914e-01
2.912863286849993472e+01;1.007377746785752259e-01
2.925895998957382815e+01;9.664841306614743721e-02
2.938928711064772159e+01;9.457339025754751827e-02
2.951961423172161858e+01;9.359279505454072556e-02
2.964994135279551202e+01;8.863115722070724622e-02
2.978026847386940901e+01;9.096278135059930603e-02
2.991059559494330600e+01;8.857837855785795356e-02
3.004092271601720299e+01;9.464145023009257196e-02
3.017124983709110353e+01;8.291172407660245269e-02
3.030157695816499697e+01;7.682153762994828328e-02
3.043190407923889040e+01;8.130331742458347943e-02
3.056223120031278739e+01;8.118031613254035606e-02
3.069255832138668083e+01;8.628353907066028949e-02
3.082288544246057427e+01;8.455750825421828876e-02
3.095321256353446771e+01;7.830422195349494296e-02
3.108353968460836469e+01;7.582847553763090442e-02
3.121386680568225813e+01;7.973582913120727533e-02
3.134419392675615867e+01;8.036371951784700152e-02
3.147452104783005566e+01;7.654797791950215813e-02
3.160484816890395265e+01;7.567591242906061832e-02
3.173517528997784964e+01;6.885180376561818305e-02
3.186550241105174308e+01;6.841774105279105345e-02
3.199582953212563652e+01;7.251361107800799455e-02
3.212615665319952996e+01;6.685895365533724155e-02
3.225648377427342695e+01;7.037919910244894162e-02
3.238681089534732394e+01;7.099398665636823258e-02
3.251713801642122093e+01;7.269854807834634502e-02
3.264746513749511081e+01;7.793526730542590930e-02
3.277779225856900780e+01;8.067978230640938941e-02
3.290811937964289768e+01;8.435971959158199140e-02
3.303844650071680178e+01;8.564957695738327492e-02
3.316877362179069877e+01;9.357323301216668998e-02
3.329910074286459576e+01;9.020276873588115030e-02
3.342942786393849275e+01;9.339547313024543218e-02
3.355975498501238263e+01;9.786362621350085111e-02
3.369008210608627962e+01;9.741937628964872364e-02
3.382040922716017661e+01;9.039261466921107158e-02
3.395073634823407360e+01;8.484106541183079886e-02
3.408106346930797059e+01;8.609034366575014918e-02
3.421139059038186758e+01;8.693406266993947140e-02
3.434171771145575747e+01;9.557184106834393233e-02
3.447204483252965446e+01;9.852655213111910504e-02
3.460237195360355145e+01;9.822779576825831083e-02
3.473269907467744133e+01;1.037273657100689361e-01
3.486302619575133832e+01;1.006414065056938367e-01
3.499335331682524242e+01;9.850000716957464653e-02
3.512368043789913230e+01;9.594781431805246563e-02
3.525400755897302929e+01;8.645015726055758909e-02
3.538433468004692628e+01;8.756670970886810956e-02
