Energy_keV;Total_attenuation
1.466232242929753937e+01;3.786687550333259905e-02
1.479264955037143636e+01;3.375827180302982955e-02
1.492297667144532980e+01;2.997278995154330217e-02
1.505330379251922501e+01;1.916453703292401306e-02
1.518363091359312200e+01;1.586897678544684637e-02
1.531395803466701722e+01;1.806703473591590725e-02
1.544428515574091243e+01;2.962937799742075551e-02
1.557461227681480942e+01;3.422457314397078093e-02
1.570493939788870286e+01;2.631785658497324057e-02
1.583526651896259629e+01;2.073824403628669183e-02
1.596559364003649151e+01;8.699397887380676958e-03
1.609592076111038494e+01;9.259372486307843042e-03
1.622624788218428193e+01;1.240207832573917562e-02
1.635657500325817892e+01;1.133955661963304863e-02
1.648690212433207591e+01;3.029620979266200304e-02
1.661722924540596935e+01;2.231943366895376354e-02
1.674755636647986634e+01;6.283632001627440303e-03
1.687788348755375978e+01;2.589444720631523954e-04
1.700821060862765677e+01;4.153546638718288476e-03
1.713853772970155376e+01;7.538943496870040978e-03
1.726886485077544720e+01;1.032447384757033230e-02
1.739919197184934063e+01;1.895440877224470770e-03
1.752951909292323762e+01;-4.977970132015800166e-03
1.765984621399713106e+01;-8.118015193967322365e-03
1.779017333507102450e+01;-1.488160110545676783e-02
1.792050045614492149e+01;-2.422103032411045825e-02
1.805082757721881492e+01;-3.024994698402785551e-02
1.818115469829271547e+01;-2.423847982527767286e-02
1.831148181936661246e+01;-1.869463040914198446e-02
1.844180894044050945e+01;-1.568420284418109781e-02
1.857213606151440288e+01;-2.445416168905681278e-03
1.870246318258829632e+01;4.887022289867513219e-03
1.883279030366219331e+01;1.363602978664685966e-02
1.896311742473609030e+01;2.178120333348950582e-02
1.909344454580998374e+01;1.770845532415594656e-02
1.922377166688387717e+01;1.743330941429443656e-02
1.935409878795777416e+01;1.526603322904073606e-02
1.948442590903166760e+01;2.221450372695369865e-02
1.961475303010556104e+01;1.718036304351152135e-02
1.974508015117945448e+01;1.715453993125257148e-02
1.987540727225335502e+01;1.596914613486097312e-02
2.000573439332725201e+01;2.031158424198776374e-02
2.013606151440114900e+01;2.645146616237401341e-02
2.026638863547504599e+01;3.647118305505647057e-02
2.039671575654894298e+01;4.321838358216201215e-02
2.052704287762283286e+01;4.252794609540967025e-02
2.065736999869672985e+01;5.006456435263581528e-02
2.078769711977062329e+01;4.898774274000358003e-02
2.091802424084451673e+01;4.868101333064184244e-02
2.104835136191841372e+01;4.829157265378501707e-02
2.117867848299230715e+01;3.952377329855943922e-02
2.130900560406620059e+01;3.603323126462134457e-02
2.143933272514009758e+01;2.865381676359720145e-02
2.156965984621399812e+01;2.288809135794444422e-02
2.169998696728789511e+01;3.034443076472015735e-02
2.183031408836179210e+01;3.162952223275183189e-02
2.196064120943568909e+01;4.206411112536310309e-02
2.209096833050958253e+01;4.003646686021544027e-02
2.222129545158347597e+01;4.207693065213639894e-02
2.235162257265736940e+01;4.333602291279434887e-02
2.248194969373126639e+01;4.322298481842253709e-02
2.261227681480515983e+01;4.989493145486936093e-02
2.274260393587905327e+01;5.419444834152449542e-02
2.287293105695294670e+01;4.780990399301639215e-02
2.300325817802684014e+01;4.335577036963248615e-02
2.313358529910074068e+01;5.047039739120166846e-02
2.326391242017463767e+01;5.418700709201631355e-02
2.339423954124853466e+01;5.791153162372848079e-02
2.352456666232243521e+01;6.327452014362981714e-02
2.365489378339632864e+01;6.000034119436453706e-02
2.378522090447022208e+01;5.766470433511601545e-02
2.391554802554411907e+01;5.773663499123785764e-02
2.404587514661801251e+01;5.794615508971217438e-02
2.417620226769190594e+01;6.138728246907506486e-02
2.430652938876579938e+01;6.173097464089394998e-02
2.443685650983969637e+01;5.823241423335404759e-02
2.456718363091358981e+01;5.124989926888406933e-02
2.469751075198748325e+01;5.478093909047995064e-02
2.482783787306138024e+01;4.847778695424456025e-02
