Energy_keV;Total_attenuation
3.486302619575133832e+01;1.004412639443246075e-01
3.499335331682524242e+01;1.001907860763812941e-01
3.512368043789913230e+01;9.629191566352890419e-02
3.525400755897302929e+01;8.894995866755195379e-02
3.538433468004692628e+01;8.755075814698302927e-02
3.551466180112082327e+01;8.918253459392283533e-02
3.564498892219471315e+01;8.520351238622941858e-02
3.577531604326861014e+01;8.274756557184118066e-02
3.590564316434250003e+01;8.497602437961510047e-02
3.603597028541639702e+01;8.091616252416199140e-02
3.616629740649028690e+01;7.984088263222914594e-02
3.629662452756418389e+01;7.842809794675052737e-02
3.642695164863808088e+01;7.885919578676951758e-02
3.655727876971197787e+01;8.278062828474594403e-02
3.668760589078587486e+01;8.819827896636769915e-02
3.681793301185976475e+01;8.430502217663987663e-02
3.694826013293366174e+01;8.042315257369807291e-02
3.707858725400756583e+01;8.800009141678948044e-02
3.720891437508146282e+01;8.998601481608939356e-02
3.733924149615535981e+01;9.471323772262867091e-02
3.746956861722925680e+01;9.946769989707363036e-02
3.759989573830315379e+01;9.976826897300207497e-02
3.773022285937704368e+01;1.019970590499799240e-01
3.786054998045094777e+01;1.086554941503358046e-01
3.799087710152483766e+01;1.125046820673860498e-01
3.812120422259873465e+01;1.078497419799376855e-01
3.825153134367262453e+01;1.140815835151250818e-01
3.838185846474652152e+01;1.192803650036223378e-01
3.851218558582041851e+01;1.145887874309745591e-01
3.864251270689430839e+01;1.213776052544191658e-01
3.877283982796820538e+01;1.254229630175199284e-01
3.890316694904209527e+01;1.270647037176115546e-01
3.903349407011599226e+01;1.280105776416814445e-01
3.916382119118988925e+01;1.286544880727003570e-01
3.929414831226378624e+01;1.233850359801000607e-01
3.942447543333767612e+01;1.295373649833716223e-01
3.955480255441157311e+01;1.326662838216764728e-01
3.968512967548547010e+01;1.210161411305353540e-01
3.981545679655935999e+01;1.196294661397359488e-01
3.994578391763325698e+01;1.209024300991426021e-01
4.007611103870714686e+01;1.174555449270223983e-01
4.020643815978104385e+01;1.196813775966248938e-01
4.033676528085494084e+01;1.199823639750874499e-01
4.046709240192884494e+01;1.201636689085465171e-01
4.059741952300274903e+01;1.180564989794160441e-01
4.072774664407664602e+01;1.192721073526656073e-01
